element,system,code,display,occurrences,n_quantity,n_string,n_codeable,n_boolean,n_integer,n_datetime,n_other,n_no_value,n_data_absent,shape,scale_hint,distinct_values,domain_truncated,units
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227060,Use A-aDO2,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227062,WBC_ApacheIV,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227063,WBCScore_ApacheIV,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227519,Urine output_ApacheIV,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228145,ABI Ankle BP L,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=8
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229427,ROS-GU,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229544,EKOS Line Discontinued,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229561,Plan-Cardiac,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51037,"Magnesium, Body Fluid",8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mg/dL=8
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51500,Sulfonamides,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51504,Tyrosine Crystals,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52305,Myelocytes,8,8,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=8
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80030,BORDETELLA BRONCHISEPTICA,8,0,1,0,0,0,0,0,7,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80100,CANDIDA GUILLIERMONDII,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80179,INFLUENZA B VIRUS,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80189,PEDIOCOCCUS SPECIES,8,0,7,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80268,PITHOMYCES SP.,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90324,PSEUDOMONAS STUTZERI,8,0,1,0,0,0,0,0,7,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90340,GEOTRICHIUM SPECIES,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90536,ESCHERICHIA COLI O157:H7,8,0,7,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90634,POSITIVE FOR MICROSPORIDIA SPECIES,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90660,PHOMA SPECIES,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90702,ENTEROBACTER CANCEROGENUS,8,0,1,0,0,0,0,0,7,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90772,GRAPHIUM EUMORPHUM,8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90823,LOMENTOSPORA PROLIFICANS (FORMERLY SCEDOSPORIUM PROLIFICANS),8,0,8,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90848,KOCURIA KRISTINAE,8,0,4,0,0,0,0,0,4,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90864,LACTOBACILLUS CASEI/PARACASEI/ZEAE,8,0,7,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90870,STREPTOCOCCUS SALIVARIUS SSP. SALIVARIUS,8,0,6,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90079,TISSUE CULTURE-CVS,8,0,0,8,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90170,"FISH ANALYSIS, 3-5 CELLS",8,0,0,8,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224454,Traction/Immobile Location #4,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226990,Apache IV PaFiRatio,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226998,Bilirubin_ApacheIV,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227018,HR_ApacheIV,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,bpm=7
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227023,MAP_ApacheIV,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=7
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227050,RR_ApacheIV,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=7
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227054,TemperatureF_ApacheIV,7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,°F=7
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227774,Traction/Immobile #4,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229563,Plan-Respiratory,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229887,Pressure Ulcer #4- Date Indentified,7,0,0,0,0,0,7,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50846,"Osmolality, Ascites",7,7,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mOsm/kg=7
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80037,GRAM VARIABLE RODS,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80052,ALPHA STREPTOCOCCI,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80119,NUTRITIONALLY VARIANT STREPTOCOCCUS,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80136,ACTINOMYCES ODONTOLYTICUS,7,0,3,0,0,0,0,0,4,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80170,LEUCONOSTOC SPECIES,7,0,6,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80173,VEILLONELLA SPECIES,7,0,5,0,0,0,0,0,2,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80202,LEGIONELLA PNEUMOPHILA ,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80258,MICROSPORIDIUM SPECIES SEEN,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80266,PANTOEA (ENTEROBACTER) AGGLOMERANS,7,0,2,0,0,0,0,0,5,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90377,CLOSTRIDIUM RAMOSUM,7,0,3,0,0,0,0,0,4,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90415,SALMONELLA NEWPORT,7,0,5,0,0,0,0,0,2,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90502,TRICHOSPORON SPECIES,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90566,NOCARDIA NOVA,7,0,7,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90571,BURKHOLDERIA GLADIOLI,7,0,3,0,0,0,0,0,4,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90695,DELFTIA ACIDOVORANS,7,0,2,0,0,0,0,0,5,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90743,STAPHYLOCOCCUS CAPRAE,7,0,1,0,0,0,0,0,6,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90750,RHIZOBIUM RADIOBACTER,7,0,2,0,0,0,0,0,5,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90783,STREPTOCOCCUS BOVIS GROUP,7,0,2,0,0,0,0,0,5,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90836,STREPTOCOCCUS PARASANGUINIS,7,0,4,0,0,0,0,0,3,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90846,CUTIBACTERIUM ACNES,7,0,6,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90861,CUPRIAVIDUS PAUCULUS,7,0,5,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90863,NOCARDIA CYRIACIGEORGICA,7,0,6,0,0,0,0,0,1,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90882,KLEBSIELLA (RAOULTELLA) PLANTICOLA,7,0,0,0,0,0,0,0,7,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227010,FiO2_ApacheIV,6,6,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=6
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227428,SOFA Score,6,6,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228772,Pressure ulcer #10- Drainage amount,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228792,Pressure ulcer #10- Cleanse,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229539,ICP - Camino marked,6,6,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51020,"Amylase, Joint Fluid",6,6,0,0,0,0,0,0,0,0,quantitative,Qn,0,,IU/L=6
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51258,Osmotic Fragility,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51327,CD55,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52184,TCR Alpha-Beta,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52185,TCR Gamma-Delta,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52319,CD 1a,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80015,SERRATIA RUBIDAEA,6,0,3,0,0,0,0,0,3,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80121,BACTEROIDES FRAGILIS,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80150,TRICHODERMA SP.,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80183,GEMELLA MORBILLORUM,6,0,5,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80286,GORDONIA SPECIES,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80305,PSEUDOMONAS LUTEOLA,6,0,0,0,0,0,0,0,6,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90276,YERSINIA ENTEROCOLITICA,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90380,SCOPULARIOPSIS SP.,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90387,MYCOBACTERIUM BOVIS,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90439,CUNNINGHAMELLA SP.,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90456,LECLERCIA ADECARBOXYLATA,6,0,0,0,0,0,0,0,6,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90501,PEPTOSTREPTOCOCCUS SP.,6,0,5,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90549,ENTEROCOCCUS DURANS,6,0,2,0,0,0,0,0,4,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90559,ESCHERICHIA SPECIES,6,0,0,0,0,0,0,0,6,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90560,MYCOBACTERIUM CELATUM,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90705,PSEUDOMONAS ORYZIHABITANS,6,0,0,0,0,0,0,0,6,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90784,PSEUDOMONAS MENDOCINA,6,0,2,0,0,0,0,0,4,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90787,STREPTOCCUS SALIVARIUS GROUP,6,0,3,0,0,0,0,0,3,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90827,CANDIDA AURIS,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90865,STAPHYLOCOCCUS LENTUS,6,0,2,0,0,0,0,0,4,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90889,CUTIBACTERIUM SPECIES,6,0,6,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90124,CVS NEEDLE ASPIRATION EVALUATION,6,0,0,6,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227036,PCO2_ApacheIV,5,5,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227037,PH_ApacheIV,5,5,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227850,Commode,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227855,Assistive Device,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228782,Pressure ulcer #10- Odor,5,5,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229052,Incision Drainage Amount #10,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229428,ROS-Skin,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229430,ROS-Endocrine,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229836,Low Speed Limit (VAD),5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51057,"Potassium, Pleural",5,5,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mEq/L=5
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51058,"Sodium, Pleural",5,5,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mEq/L=5
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51278,Red Blood Cell Fragments,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51280,Reptilase Time,5,1,4,0,0,0,0,0,0,0,mixed,,1,,sec=1
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51330,CD59,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51485,Leucine Crystals,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51496,"Reducing Substances, Urine",5,3,2,0,0,0,0,0,0,0,mixed,,2,,%=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52370,Voided Specimen,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80074,ANAEROBIC GRAM NEGATIVE ROD #2,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80127,FUNGUS,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80180,PARAINFLUENZA VIRUS TYPE 1,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80215,ASPERGILLUS NIDULANS,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80221,CORYNEBCATERIUM AMYCOLATUM,5,0,2,0,0,0,0,0,3,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90497,MICROCOCCUS LUTEUS,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90514,MYCOBACTERIUM MARINUM,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90557,NOCARDIA OTITIDISCAVIARUM (CAVIAE),5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90621,TICK NOT CONSISTENT WITH IXODES SPECIES,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90656,SPHINGOMONAS SPECIES,5,0,0,0,0,0,0,0,5,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90756,HERBASPIRILLUM SPECIES,5,0,3,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90859,RHODATORULA MUCILAGINOSA,5,0,5,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226981,Albumin_ApacheIV,4,4,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51281,Reptilase Time Control,4,2,2,0,0,0,0,0,0,0,mixed,,1,,sec=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51483,Hyphenated Yeast,4,1,3,0,0,0,0,0,0,0,mixed,,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51783,"Bilirubin, Total, CSF",4,3,1,0,0,0,0,0,0,0,mixed,,1,,mg/dL=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52331,TCR Alpha-Beta,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52332,TCR Gamma-Delta,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80057,GRAM NEGATIVE DIPLOCOCCI,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80129,CLOSTRIDIUM SEPTICUM,4,0,3,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80135,ASCARIS LUMBRICOIDES,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80190,SYNCEPHALASTRUM SPECIES,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80227,PROBABLE GARDNERELLA VAGINALIS,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80240,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90297,VIBRIO PARAHAEMOLYTICUS,4,0,3,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90355,STREPTOCOCCUS INTERMEDIUS,4,0,1,0,0,0,0,0,3,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90405,SALMONELLA MONTEVIDEO,4,0,2,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
