field,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229244,Humidifier Water Changed,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Humidifier Water Changed' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Humidifier Water Changed' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228290,IO Dressing,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'IO Dressing' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'IO Dressing' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229625,Patient on Veletri,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227956,Urinal/Bedpan,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Urinal/Bedpan' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Urinal/Bedpan' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229124,Altered Sensory Perception NCP - Expected Outcomes,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227668,Side Rails_V2,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Side Rails_V2' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Side Rails_V2' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225347,Midline Site Appear,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Midline Site Appear' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Midline Site Appear' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228072,Hand cleansing prior to procedure (LP),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Hand cleansing prior to procedure (LP)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Hand cleansing prior to procedure (LP)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229107,Pain NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225990,Pericardial Drain Flush,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pericardial Drain Flush' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pericardial Drain Flush' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228171,Impella Placement Confirmed,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impella Placement Confirmed' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impella Placement Confirmed' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226133,ICP Line Waveform Appear,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ICP Line Waveform Appear' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 250844005 |Intracranial pressure| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227629,Shivering,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Shivering' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 43724002 |Chill| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227031,Non-Operative Neurologic (NEUROLOGIC),,http://loinc.org,no-suitable-concept,"LOINC: proposed 80314-8 |Neurological assessment| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Non-Operative Neurologic (NEUROLOGIC)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228241,Ammonia (Soft)_OLD_1,,http://loinc.org,no-suitable-concept,"LOINC: proposed 23656-2 |Ammonia [Mass/volume] in Specimen| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Ammonia (Soft)_OLD_1' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229649,Stroke NCP - Type,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225283,Hand Cleansing Prior to Procedure (PICC),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Hand Cleansing Prior to Procedure (PICC)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 258154008 |Washing hands| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224078,Education Handout,,http://loinc.org,no-suitable-concept,"LOINC: proposed 34895-3 |Education note| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Education Handout' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228522,Impaired Skin #5- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225742,IABP Line Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'IABP Line Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'IABP Line Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228540,Pressure Ulcer #2- Treatment,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure Ulcer - Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pressure Ulcer - Treatment' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225568,Site cleaned with ChloraPrep(TM) (A-Line),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Site cleaned with ChloraPrep(TM) (A-Line)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Site cleaned with ChloraPrep(TM) (A-Line)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224750,Nitric Oxide Tank Pressure,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Nitric Oxide Tank Pressure' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Nitric Oxide Tank Pressure' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227602,Impaired Skin Length #9,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Length' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin Length' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224710,Recruitment Press,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Recruitment Press' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Recruitment Press' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228031,Insertion kit used (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Insertion kit used (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Insertion kit used (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226752,CreatinineApacheIIValue,,http://loinc.org,no-suitable-concept,"LOINC: proposed 38483-4 |Creatinine [Mass/volume] in Blood| at 0.75, below the 0.8 threshold. SNOMED CT: proposed 781140005 |Acute Physiology and Chronic Health Evaluation II score| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227965,Restraint Device (Violent),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restraint Device (Violent)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restraint Device (Violent)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229722,Ultrasound Images interpreted (PACath),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Ultrasound Images interpreted (PACath)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 282290005 |Imaging interpretation| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228933,Post-op Care NCP - Expected outcomes,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224666,Nasal Congestion,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Nasal Congestion' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 68235000 |Nasal congestion| at 0.97 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228095,I was present during the above procedure and agree with the checklist (THCEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'I was present during the above procedure and agree with the checklist (THCEN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'I was present during the above procedure and agree with the checklist (THCEN)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229015,Incision #7- Location,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Location' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226137,18 Gauge placed in outside facility,,http://loinc.org,no-suitable-concept,"LOINC: no match for '18 Gauge placed in outside facility' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for '18 Gauge placed in outside facility' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225015,Incision Drainage #4,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Drainage' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 56783008 |Incision AND drainage| at 0.85 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229767,GI Upset (COWS),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'GI Upset (COWS)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 251378002 |Gastrointestinal sensation| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225514,Type (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Type (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Type (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226760,HCO3Score,,http://loinc.org,no-suitable-concept,"LOINC: proposed 1963-8 |Bicarbonate [Moles/volume] in Serum or Plasma| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'HCO3Score' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223752,Non-Invasive Blood Pressure Alarm - Low,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227853,Other (Activity); Specify,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Other (Activity); Specify' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Other (Activity); Specify' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225530,Transbronchial needle aspirate (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Transbronchial needle aspirate (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 432140002 |Specimen from bronchus obtained by fine needle aspiration biopsy| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228468,Hand Cleansing (Gen Proc),,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a procedural-workflow attestation — `Timeout Performed By`, `Patient Identified Correctly`, `Hand Cleansing prior to procedure` — recording that a step of the safety checklist happened, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224089,Anti Embolic Device,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Anti Embolic Device' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 183144004 |Antithromboembolic stockings| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229813,Reason for Trigger (RN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Reason for Trigger (RN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Reason for Trigger (RN)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224834,Temporary Ventricular Sens,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Temporary Ventricular Sens' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Temporary Ventricular Sens' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229431,ROS-Extremeties / MSK,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ROS-Extremeties / MSK' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364561008 |Musculoskeletal observable| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227048,Post-Operative Transplant (TRANSPLANT),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Post-Operative Transplant (TRANSPLANT)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Post-Operative Transplant (TRANSPLANT)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223800,Epidural Appearance,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Epidural Appearance' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Epidural Appearance' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228518,Impaired Skin #1- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225047,Incision Packing #6,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Packing' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision Packing' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229268,Circuit Configuration (ECMO),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Circuit Configuration (ECMO)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Circuit Configuration (ECMO)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227762,Trauma Line Placement Confirmed by X-ray,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Trauma Line Placement Confirmed by X-ray' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Trauma Line Placement Confirmed by X-ray' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227654,Reflexes LE,,http://loinc.org,no-suitable-concept,"LOINC: proposed 8697-5 |Physical findings of Neurologic deep tendon reflexes| at 0.75, below the 0.8 threshold. SNOMED CT: proposed 246581004 |Peripheral reflex| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225706,Insertion kit used (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Insertion kit used (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Insertion kit used (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225580,Is alternative vascular access present (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Is alternative vascular access present (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Is alternative vascular access present (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227932,Recovery RR - Aerobic Activity Response,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Recovery RR - Aerobic Activity Response' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 86290005 |Respiratory rate| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225489,Site cleansed with ChloraPrep (THCEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Site cleansed with ChloraPrep (THCEN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Site cleansed with ChloraPrep (THCEN)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229719,Manometry Method (PACath),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Manometry Method (PACath)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Manometry Method (PACath)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228263,FM Concerns elicited,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'FM Concerns elicited' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'FM Concerns elicited' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229265,Suction events (RVAD),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Suction events (RVAD)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Suction events (RVAD)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229141,Substance withdrawal NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227950,Restraint Location,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restraint Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restraint Location' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226431,Verification of (Intubation),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Verification of (Intubation)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Verification of (Intubation)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225980,IABP Volume,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'IABP Volume' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'IABP Volume' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227841,Community Integration,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Community Integration' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1620921000168103 |Engagement in community| at 0.82, which is not in the international core module."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229656,Stroke NCP - Water Swallow Deferred,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225236,16 Gauge Reason Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for '16 Gauge Reason Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for '16 Gauge Reason Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228089,Site cleansed with ChloraPrep (THCEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Site cleansed with ChloraPrep (THCEN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Site cleansed with ChloraPrep (THCEN)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228049,Attending/Supervisor is the Clinical Operator (PICC)_New,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Attending/Supervisor is the Clinical Operator (PICC)_New' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Attending/Supervisor is the Clinical Operator (PICC)_New' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226871,Expiratory Ratio,,http://loinc.org,no-suitable-concept,"LOINC: proposed 75931-6 |Inspiration/Expiration time Ratio| at 0.75, below the 0.8 threshold. SNOMED CT: proposed 251942001 |Respiratory ratio| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226739,AgeApacheIIValue,,http://loinc.org,no-suitable-concept,"LOINC: proposed 9264-3 |Apache II score| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 781140005 |Acute Physiology and Chronic Health Evaluation II score| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228306,Assistance Device,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Assistance Device' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Assistance Device' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228078,The Attending/Supervisor is the Clinician Operator (LP),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'The Attending/Supervisor is the Clinician Operator (LP)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'The Attending/Supervisor is the Clinician Operator (LP)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224038,Impaired Skin Treatment #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224072,Education Learner,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Education Learner' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Education Learner' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229826,Low Flow Alarm (VAD),,http://loinc.org,no-suitable-concept,"Not sent to code-search: its label names an alarm, so it is a device alarm limit — a monitor setting rather than a measurement of the patient — whatever category the dictionary files it under. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224975,Surrounding Tissue #5,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Surrounding Tissue' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Surrounding Tissue' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224947,Impaired Skin Type #5,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Type' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin Type' within <<363787002."
