proteoglycan 4	2619327
proteus inconstans	1310846
proteus mirabilis	1310903
proteus rettgeri	2002418
proteus vulgaris	1316073
protex	543243
protex balance	1053729
protex d	546343
protex deep clean	1425316
prothiaden	8870
prothionamide	8871
prothionamide 250 mg oral tablet	429244
prothipendyl	55244
prothipendyl 40 mg oral tablet	428431
prothipendyl 80 mg oral tablet	427056
prothipendyl hydrochloride	236710
prothrombin	1441688
prothrombin complex concentrate (human) 1 unt injection	1484958
prothrombin complex concentrate human 1 unt injection	1484958
prothrombin complex concentrate, human-lans 1 unt injection	2643204
prothrombin, human	1441689
prothrombin, human-lans	2643202
protilase	219475
protionamide	8871
protirelin	10580
protium brand of pantoprazole sodium	153045
protocatechualdehyde	1362689
protonix	261624
protopam	1486892
protopic	284848
protortonia cacti preparation	1355830
protostat	219478
protriptyline	8886
protriptyline hcl 10 mg oral tablet	905168
protriptyline hcl 5 mg oral tablet	905172
protriptyline hydrochloride	203199
protriptyline hydrochloride 10 mg oral tablet	905168
protriptyline hydrochloride 5 mg oral tablet	905172
protropin	202986
protuss	219479
protuss d	219482
provayblue	1788985
provenge	978086
proventil	202908
provera	202888
providencia rettgeri	2002418
provigil	219484
provisc	219485
provita combat	1439932
proxacol	219487
proxibarbal	83885
proxibarbal 300 mg oral tablet	430608
proxigel	34904
proxigermanium	158660
proxigermanium 150 mg oral capsule	199865
proxigermanium 150 mg oral tablet	199229
proxigermanium 150 mg sublingual tablet	252977
proximadiol	2562551
proxymetacaine	34905
proxyphylline	34906
proxyphylline 150 mg/ml injectable solution	246149
prozac	58827
prozinc	966904
prucalopride	2107310
prucalopride 1 mg oral tablet	2107345
prucalopride 2 mg oral tablet	2107353
prucalopride succinate	2107309
prudoxin	261625
prulet	219488
prune preparation	340262
prunella vulgaris extract	2001198
prunella vulgaris flower extract	2533909
prunella vulgaris flowering top extract	1309294
prunella vulgaris leaf extract	1800821
prunus (subgenus amygdalus) persica allergenic extract 0.05 gm/ml injectable solution	1010854
prunus (subgenus amygdalus) persica allergenic extract 0.1 gm/ml injectable solution	892578
prunus (subgenus amygdalus) persica allergenic extract 100 mg/ml injectable solution	892578
prunus (subgenus amygdalus) persica allergenic extract 50 mg/ml injectable solution	1010854
prunus (subgenus amygdalus) persica extract 0.025 gm/ml injectable solution	2102786
prunus (subgenus amygdalus) persica extract 25 mg/ml injectable solution	2102786
prunus americana fruit extract	1737115
prunus americana whole extract	1811765
prunus apetala whole extract	1607315
prunus armeniaca allergenic extract	895574
prunus armeniaca leaf extract	1487507
prunus armeniaca oil	1318515
prunus armeniaca seed extract	1309458
prunus armeniaca whole extract	1373159
prunus avium allergenic extract	901303
prunus cerasifera flower extract	1353883
prunus cerasifera whole extract	1800076
prunus cerasus allergenic exract	1012134
prunus cerasus flower bud extract	1860609
prunus cerasus flower extract	2643154
prunus domestica allergenic extract	899470
prunus domestica subsp. insititia seed oil	1422929
prunus dulcis allergenic extract	892507
prunus dulcis bark extract	1307665
prunus dulcis flower extract	2053442
prunus dulcis pollen extract	2631943
prunus dulcis whole extract	1999192
prunus laurocerasus leaf extract	1310017
prunus laurocerasus whole extract	1998616
prunus mume flower extract	1307653
prunus mume flower oil	2571812
prunus mume fruit extract	1311663
prunus mume fruit oil	1735540
prunus mume whole extract	1600745
prunus persica allergenic extract	892575
prunus persica flower bud extract	1945838
prunus persica flower extract	1310009
prunus persica fruiting top extract	2387539
prunus persica juice	1651320
prunus persica leaf extract	1310019
prunus persica seed extract	1310004
prunus persica twig extract	2570281
prunus persica var. nucipersica whole extract	2533910
prunus persica whole extract	2585445
prunus salicina fruit extract	2630164
prunus serotina bark extract	1307851
prunus serotina fruit extract	1311664
prunus serrulata flower extract	1310037
prunus speciosa flower extract	2359274
prunus speciosa leaf extract	1309953
prunus spinosa flower bud extract	1309816
prunus spinosa fruit extract	1482548
prunus spinosa whole extract	1442995
prunus virginiana bark extract	1442700
prunus x yedoensis flower extract	2388333
prunus x yedoensis leaf extract	1539419
prussian blue	24902
prussian blue 500 mg oral capsule	759006
prussian blue insoluble	24902
prussian blue insoluble 500 mg oral capsule	759006
pscn5a-neo	2204567
pseudatex hc	746345
pseudevernia furfuracea extract	1426918
pseudo-gest	219496
pseudodine c	836627
pseudoephedrine	8896
pseudoephedrine / pyrilamine	1007824
pseudoephedrine / terfenadine	214806
pseudoephedrine / tripelennamine	1008752
pseudoephedrine / triprolidine	214807
pseudoephedrine hcl 10 mg / triprolidine hcl 0.938 mg in 1 ml oral solution	1099668
pseudoephedrine hcl 10 mg / triprolidine hcl 0.938 mg per 1 ml oral solution	1099668
pseudoephedrine hcl 120 mg / brompheniramine maleate 10 mg 12hr extended release oral tablet	1363011
pseudoephedrine hcl 120 mg / carbinoxamine maleate 8 mg 12hr extended release oral tablet	1010807
pseudoephedrine hcl 120 mg / dexbrompheniramine maleate 6 mg 12hr extended release oral tablet	1305588
pseudoephedrine hcl 120 mg / terfenadine 60 mg oral tablet	388661
pseudoephedrine hcl 120 mg 12 hr extended release oral tablet	1049154
pseudoephedrine hcl 120 mg 12hr extended release oral capsule	1367231
pseudoephedrine hcl 120 mg 12hr extended release oral tablet	1049154
pseudoephedrine hcl 120 mg oral tablet	1367228
pseudoephedrine hcl 15 mg chewable tablet	1049765
pseudoephedrine hcl 15 mg in 5 ml oral solution	1049143
pseudoephedrine hcl 240 mg 24hr extended release oral tablet	1049670
pseudoephedrine hcl 30 mg / chlorpheniramine maleate 2 mg chewable tablet	1013611
pseudoephedrine hcl 30 mg / chlorpheniramine maleate 4 mg oral tablet	1430150
pseudoephedrine hcl 30 mg / triprolidine hcl 1.25 mg in 5 ml oral solution	1099308
pseudoephedrine hcl 30 mg / triprolidine hcl 1.25 mg oral tablet	1099719
pseudoephedrine hcl 30 mg in 5 ml oral solution	1049163
pseudoephedrine hcl 30 mg oral capsule	1430169
pseudoephedrine hcl 30 mg oral tablet	1049160
pseudoephedrine hcl 60 mg / chlorpheniramine maleate 4 mg 12hr extended release oral tablet	431804
pseudoephedrine hcl 60 mg / chlorpheniramine maleate 4 mg oral tablet	998254
pseudoephedrine hcl 60 mg / guaifenesin 375 mg oral tablet	1148644
pseudoephedrine hcl 60 mg / triprolidine hcl 2.5 mg oral tablet	1099446
pseudoephedrine hcl 60 mg in 60 ml oral solution	1190825
pseudoephedrine hcl 60 mg oral tablet	1049167
pseudoephedrine hcl 7.5 mg in 0.8 ml oral solution	1049777
pseudoephedrine hcl 90 mg / carbinoxamine maleate 8 mg extended release oral tablet	1037322
pseudoephedrine hydrochloride	91168
pseudoephedrine hydrochloride 1 mg/ml oral solution	1190825
pseudoephedrine hydrochloride 10 mg / triprolidine hydrochloride 0.938 mg in 1 ml oral solution	1099668
pseudoephedrine hydrochloride 10 mg / triprolidine hydrochloride 0.938 mg per 1 ml oral solution	1099668
pseudoephedrine hydrochloride 10 mg/ml / triprolidine hydrochloride 0.938 mg/ml oral solution	1099668
pseudoephedrine hydrochloride 12 mg/ml / triprolidine hydrochloride 0.5 mg/ml oral solution	1099716
pseudoephedrine hydrochloride 120 mg / brompheniramine maleate 10 mg 12hr extended release oral tablet	1363011
pseudoephedrine hydrochloride 120 mg / carbinoxamine maleate 8 mg 12hr extended release oral tablet	1010807
pseudoephedrine hydrochloride 120 mg / dexbrompheniramine maleate 6 mg 12hr extended release oral tablet	1305588
pseudoephedrine hydrochloride 120 mg / terfenadine 60 mg extended release oral tablet	1367381
pseudoephedrine hydrochloride 120 mg / terfenadine 60 mg oral tablet	388661
pseudoephedrine hydrochloride 120 mg / triprolidine hydrochloride 5 mg 12 hr extended release oral capsule	1099699
pseudoephedrine hydrochloride 120 mg / triprolidine hydrochloride 5 mg extended release oral capsule	1099700
pseudoephedrine hydrochloride 120 mg 12 hr extended release oral tablet	1049154
pseudoephedrine hydrochloride 120 mg 12hr extended release oral capsule	1367231
pseudoephedrine hydrochloride 120 mg 12hr extended release oral tablet	1049154
pseudoephedrine hydrochloride 120 mg extended release oral capsule	1367230
pseudoephedrine hydrochloride 120 mg extended release oral tablet	1049157
pseudoephedrine hydrochloride 120 mg oral tablet	1367228
pseudoephedrine hydrochloride 15 mg / triprolidine hydrochloride 0.1 mg per 5 ml oral solution	1099718
pseudoephedrine hydrochloride 15 mg chewable tablet	1049765
pseudoephedrine hydrochloride 15 mg in 5 ml oral solution	1049143
pseudoephedrine hydrochloride 15 mg per 5 ml oral solution	1049143
pseudoephedrine hydrochloride 15 mg per 5 ml oral suspension	1088259
pseudoephedrine hydrochloride 240 mg 24 hr extended release oral tablet	1049670
pseudoephedrine hydrochloride 240 mg 24hr extended release oral tablet	1049670
pseudoephedrine hydrochloride 240 mg extended release oral tablet	1049673
pseudoephedrine hydrochloride 3 mg/ml / triprolidine hydrochloride 0.02 mg/ml oral solution	1099718
pseudoephedrine hydrochloride 3 mg/ml oral solution	1049143
pseudoephedrine hydrochloride 3 mg/ml oral suspension	1088259
pseudoephedrine hydrochloride 30 mg / chlorpheniramine maleate 2 mg chewable tablet	1013611
pseudoephedrine hydrochloride 30 mg / chlorpheniramine maleate 4 mg oral tablet	1430150
pseudoephedrine hydrochloride 30 mg / pyrilamine maleate 20 mg per 5 ml oral solution	1041812
pseudoephedrine hydrochloride 30 mg / triprolidine hydrochloride 1.25 mg in 5 ml oral solution	1099308
pseudoephedrine hydrochloride 30 mg / triprolidine hydrochloride 1.25 mg oral tablet	1099719
pseudoephedrine hydrochloride 30 mg / triprolidine hydrochloride 1.25 mg per 5 ml oral solution	1099308
pseudoephedrine hydrochloride 30 mg / triprolidine hydrochloride 2.5 mg oral tablet	1099720
pseudoephedrine hydrochloride 30 mg in 5 ml oral solution	1049163
pseudoephedrine hydrochloride 30 mg oral capsule	1430169
pseudoephedrine hydrochloride 30 mg oral tablet	1049160
pseudoephedrine hydrochloride 30 mg per 5 ml oral solution	1049163
pseudoephedrine hydrochloride 30 mg/ml oral solution	1430173
pseudoephedrine hydrochloride 45 mg / triprolidine hydrochloride 1.25 mg per 5 ml oral solution	1099677
pseudoephedrine hydrochloride 6 mg/ml / pyrilamine maleate 4 mg/ml oral solution	1041812
pseudoephedrine hydrochloride 6 mg/ml / triprolidine hydrochloride 0.25 mg/ml oral solution	1099308
pseudoephedrine hydrochloride 6 mg/ml oral solution	1049163
pseudoephedrine hydrochloride 60 mg / chlorpheniramine maleate 4 mg 12hr extended release oral tablet	431804
pseudoephedrine hydrochloride 60 mg / chlorpheniramine maleate 4 mg oral tablet	998254
pseudoephedrine hydrochloride 60 mg / guaifenesin 375 mg oral tablet	1148644
pseudoephedrine hydrochloride 60 mg / terfenadine 60 mg oral tablet	1424387
pseudoephedrine hydrochloride 60 mg / tripelennamine hydrochloride 2.5 mg oral tablet	1424386
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 12.5 mg oral capsule	1099722
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 2.5 mg chewable tablet	1099723
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 2.5 mg extended release oral capsule	1099724
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 2.5 mg oral capsule	1099725
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 2.5 mg oral tablet	1099446
pseudoephedrine hydrochloride 60 mg / triprolidine hydrochloride 2.5 mg per 5 ml oral solution	1099716
pseudoephedrine hydrochloride 60 mg extended release oral capsule	1424384
pseudoephedrine hydrochloride 60 mg in 60 ml oral solution	1190825
pseudoephedrine hydrochloride 60 mg oral capsule	1424383
pseudoephedrine hydrochloride 60 mg oral tablet	1049167
pseudoephedrine hydrochloride 60 mg per 60 ml oral solution	1190825
pseudoephedrine hydrochloride 7.5 mg in 0.8 ml oral solution	1049777
pseudoephedrine hydrochloride 7.5 mg per 0.8 ml oral solution	1049777
pseudoephedrine hydrochloride 75 mg / triprolidine hydrochloride 12 mg extended release oral tablet	1099676
pseudoephedrine hydrochloride 9 mg/ml / triprolidine hydrochloride 0.25 mg/ml oral solution	1099677
pseudoephedrine hydrochloride 9.38 mg/ml oral solution	1049777
pseudoephedrine hydrochloride 90 mg / carbinoxamine maleate 8 mg extended release oral tablet	1037322
pseudoephedrine polistirex	407885
pseudoephedrine sulfate	91169
pseudoephedrine sulfate 120 mg / loratadine 5 mg 12hr extended release oral tablet	1242399
pseudoephedrine sulfate 120 mg 12 hr extended release oral tablet	1235505
pseudoephedrine sulfate 120 mg 12hr extended release oral tablet	1235505
pseudoephedrine sulfate 120 mg extended release oral tablet	1235508
pseudoephedrine sulfate 240 mg / loratadine 10 mg 24hr extended release oral tablet	1117562
pseudoephedrine sulfate 60 mg oral tablet	1363299
pseudoephedrine tannate	221151
pseudoephedrine tannate 10 mg/ml extended release suspension	731163
pseudoephedrine tannate 10 mg/ml oral suspension	729048
pseudoephedrine tannate 22.5 mg per 5 ml oral suspension	725211
pseudoephedrine tannate 3 mg/ml / pyrilamine tannate 3 mg/ml oral suspension	729941
pseudoephedrine tannate 4.5 mg/ml extended release suspension	745753
pseudoephedrine tannate 4.5 mg/ml oral suspension	725211
pseudoephedrine tannate 45 mg / triprolidine tannate 2.5 mg per 5 ml oral suspension	1099729
pseudoephedrine tannate 50 mg per 5 ml oral suspension	729048
pseudoephedrine tannate 9 mg/ml / triprolidine tannate 0.5 mg/ml extended release suspension	1099779
pseudoephedrine tannate 9 mg/ml / triprolidine tannate 0.5 mg/ml oral suspension	1099729
pseudofed	219501
pseudognaphalium luteoalbum leaf extract	1353219
pseudognaphalium luteoalbum whole extract	1812325
pseudognaphalium obtusifolium extract	1311121
pseudognaphalium obtusifolium whole extract	1311121
pseudoisocytidine	34930
pseudolarix amabilis bark extract	1547621
pseudolarix amabilis whole extract	1999322
pseudomonas aeruginosa	1310913
pseudopterogorgia elisabethae extract	1314386
pseudostellaria heterophylla whole extract	1600746
pseudotsuga menziesii pollen extract	1098257
pseudotsuga menziesii pollen extract 0.05 gm/ml injectable solution	1098260
pseudotsuga menziesii pollen extract 50 mg/ml injectable solution	1098260
pseudotsuga menziesii resin	2463335
pseudoval	219506
psidium guajava extract	1428840
psidium guajava leaf extract	1799150
psocleer	1424607
psoracare	1235775
psoradrate	202540
psorcon	219507
psorent	1014375
psoriasin	669595
psoriasin itch	1739867
psoriasin problem skin	2043292
psoriasin wash	1046278
psoriatec	352936
psorigel	219509
psorinum lesion lysate (human)	1427216
psoriwash	1741926
psyllium	8928
psyllium / sennosides, usp	1007092
psyllium 0.4 gm oral capsule	1791065
psyllium 0.52 gm oral capsule	581417
psyllium 1.11 % oral wafer	283216
psyllium 1.7 gm oral wafer	245768
psyllium 11.1 mg/ml oral wafer	283216
psyllium 1700 mg oral wafer	245768
psyllium 190 mg / sennosides, usp 7.5 mg oral tablet	251655
psyllium 2 gm oral wafer	2277603
psyllium 2.45 gm powder for oral suspensi	2049453
psyllium 2.45 gm powder for oral suspension	2049453
psyllium 2.5 gm oral wafer	1989202
psyllium 2000 mg oral wafer	2277603
psyllium 2450 mg powder for oral suspension	2049453
psyllium 2500 mg oral wafer	1989202
psyllium 3 gm powder for oral suspension	2637101
psyllium 3.4 gm oral wafer	283215
psyllium 3.4 gm powder for oral suspension	824586
psyllium 3.5 gm granules for oral suspension	1095545
psyllium 3.5 gm powder for oral suspension	1095545
psyllium 3000 mg powder for oral suspension	2637101
psyllium 3400 mg chewable tablet	244955
psyllium 3400 mg oral wafer	283215
psyllium 3400 mg powder for oral suspension	824586
psyllium 3500 mg powder for oral suspension	1095545
psyllium 4.1 gm powder for oral suspension	849683
psyllium 4.2 gm powder for oral suspension	2636943
psyllium 4.3 gm powder for oral suspension	1095530
psyllium 400 mg oral capsule	1791065
psyllium 4100 mg powder for oral suspension	849683
psyllium 4200 mg powder for oral suspension	2636943
psyllium 4300 mg powder for oral suspension	1095530
psyllium 435 mg oral capsule	247854
psyllium 500 mg / sennosides 9 mg oral capsule	577185
psyllium 500 mg / sennosides, usp 9 mg oral capsule	577185
psyllium 500 mg oral capsule	199180
psyllium 500 mg oral tablet	198830
psyllium 520 mg oral capsule	581417
psyllium 525 mg oral capsule	1150284
psyllium 579 mg oral capsule	252291
psyllium 6 gm powder for oral suspension	1095534
psyllium 600 mg oral capsule	247850
psyllium 6000 mg powder for oral suspension	1095534
psyllium 625 mg oral capsule	252308
psyllium husk	104129
psyllium hydrocolloid	314809
psyllium seed	82088
psyllium seed coatings,blond	314812
ptelea trifoliata bark extract	1309713
pteridium aquilinum root extract	1309767
pteridium aquilinum whole extract	1482545
pteris ensiformis whole extract	2592977
pterocarpus marsupium bark extract	2465836
pterocarpus marsupium whole extract	2469236
pterocarpus soyauxii wood extract	2003231
ptu 100 mg oral tablet	245269
ptu 200 mg oral tablet	429261
ptu 25 mg oral tablet	429262
ptu 50 mg oral capsule	436875
ptu 50 mg oral tablet	198175
ptychopetalum olacoides root extract	1432990
ptychopetalum olacoides wood extract	1371302
puccinia graminis allergenic extract	999487
puccinia graminis allergenic extract 10,000 unt/ml injectable solution	999490
puccinia graminis allergenic extract 100 mg/ml injectable solution	1012102
puccinia graminis allergenic extract 10000 unt/ml injectable solution	999490
puccinia graminis allergenic extract 20,000 unt/ml injectable solution	999492
puccinia graminis allergenic extract 20000 unt/ml injectable solution	999492
puccinia graminis allergenic extract 40,000 unt/ml injectable solution	1012106
puccinia graminis allergenic extract 40000 unt/ml injectable solution	1012106
puccinia graminis allergenic extract 50 mg/ml injectable solution	1011976
puccinia graminis extract	999487
puccinia graminis extract 0.05 gm/ml injectable solution	1011976
puccinia graminis extract 0.1 gm/ml injectable solution	1012102
puccinia graminis extract 10,000 unt/ml injectable solution	999490
puccinia graminis extract 100 mg/ml injectable solution	1012102
puccinia graminis extract 20,000 unt/ml injectable solution	999492
puccinia graminis extract 40,000 unt/ml injectable solution	1012106
puccinia graminis extract 50 mg/ml injectable solution	1011976
puccinia striiformis allergenic extract	852311
puccinia striiformis allergenic extract 50 mg/ml injectable solution	852314
puccinia striiformis var. striiformis extract	852311
puccinia striiformis var. striiformis extract 0.05 gm/ml injectable solution	852314
puccinia striiformis var. striiformis extract 50 mg/ml injectable solution	852314
pueraria candollei var. mirifica root extract	1876118
pueraria montana var. chinensis root extract	1307687
pueraria montana var. lobata flowering top extract	1733670
pueraria montana var. lobata root extract	1309751
pueraria montana var. lobata whole extract	1435397
pulegone	2393774
pulere	763544
pulex irritans preparation	1311151
pullulan	1425878
pullularia extract 100 mg/ml injectable solution	852105
pulmari-gp	604095
pulmicort	196487
pulmonaria officinalis whole extract	1809896
pulmonary hypertension tadalafil 20 mg oral tablet	2123194
pulmosal	1442601
pulmotil	1489421
pulmozyme	74704
pulsatilla alpina whole extract	2583871
pulsatilla cernua root extract	1307667
pulsatilla koreana root extract	1307667
pulsatilla koreana whole extract	1429953
pulsatilla montana whole extract	2591603
pulsatilla patens extract	1311154
pulsatilla pratensis extract	283682
pulsatilla pratensis flowering top extract	1811457
pulsatilla vulgaris extract	1311188
pulsatilla vulgaris top extract	2621829
pulsator plus	545055
pumice	1989334
pumice stone	1989334
pummelo extract	1363624
pumpkin allergenic extract	883459
pumpkin allergenic extract 100 mg/ml injectable solution	904836
pumpkin allergenic extract 50 mg/ml injectable solution	904830
pumpkin seed extract	126291
pumpkin seed oil	466570
pumpkin seed oil 1200 mg oral capsule	657461
pumpkin seed oil extract 1200 mg oral capsule	657461
pumpkin whole allergenic extract	2102476
pumpkin whole allergenic extract 25 mg/ml injectable solution	2102796
puncture vine extract	1370988
punica granatum extract	725206
punica granatum flower extract	1307706
punica granatum fruit extract	1246101
punica granatum leaf extract	1794166
punica granatum root bark extract	1354526
punica granatum seed extract	1310067
punica granatum whole extract	1432478
punktree pollen extract 10,000 unt/ml injectable solution	1014446
punktree pollen extract 100 mg/ml injectable solution	968772
punktree pollen extract 20,000 unt/ml injectable solution	1014771
punktree pollen extract 50 mg/ml injectable solution	903916
pur-in isophane	385902
pur-in mix	1372761
pur-in neutral	385895
pur-oxy	991323
pur-wash	1424601
puracne oxygen	1039742
puracne oxygen cleansing	1039738
puralube	1115889
pure relief	1436925
puregon	153013
purelax	1010729
purgasol	1042632
purge	219512
purified capsular polysaccharide 10 mcg conjugated to inactivated tetanus toxoid 24 mcg per 0.5 ml injection	1300466
purified protein derivative of tuberculin	8948
purified protein derivative of tuberculin 1 unt per 0.1 ml injectable solution	313527
purified protein derivative of tuberculin 10 unt/ml injectable solution	313527
purified protein derivative of tuberculin 100 unt/ml injectable solution	251472
purified protein derivative of tuberculin 1000 unt/ml injectable solution	106457
purified protein derivative of tuberculin 100000 unt/ml injectable solution	106456
purified protein derivative of tuberculin 20 unt/ml injectable solution	415034
purified protein derivative of tuberculin 250 unt per 0.1 ml injectable solution	896969
purified protein derivative of tuberculin 2500 unt/ml injectable solution	896969
purified protein derivative of tuberculin 300000 unt/ml injectable solution	252015
purified protein derivative of tuberculin 5 unt in 0.1 ml injectable solution	313532
purified protein derivative of tuberculin 5 unt per 0.1 ml injectable solution	313532
purified protein derivative of tuberculin 50 unt/ml injectable solution	313532
purinethol	219513
purixan	1536485
purklenz	1537464
puroxcin	1544907
purple passion flower extract	1355833
purple pitcher plant whole extract	1605249
purplestem angelica root extract	1435861
purslane extract	1424645
purslane oil	1367164
purtect	1291443
pussy willow pollen extract	852174
pussy willow pollen extract 0.05 gm/ml injectable solution	852177
pussy willow pollen extract 100 mg/ml injectable solution	901500
pussy willow pollen extract 10000 unt/ml injectable solution	901503
pussy willow pollen extract 20000 unt/ml injectable solution	1014222
pussy willow pollen extract 40000 unt/ml injectable solution	1014225
pussy willow pollen extract 50 mg/ml injectable solution	852177
pygeum africanum preparation	236466
pylera	705862
pylorid	152271
pyopen	8981
pyracantha fortuneana fruit extract	1311666
pyrantel	8984
pyrantel (as pyrantel pamoate) 15 % oral paste	1009330
pyrantel (as pyrantel pamoate) 250 mg oral tablet	199344
pyrantel (as pyrantel pamoate) 4.54 mg/ml oral suspension	882492
pyrantel (as pyrantel pamoate) 50 mg/ml oral suspension	312733
pyrantel 0.15 mg/mg oral paste	1009330
pyrantel 0.36 mg/mg paste	250406
pyrantel 100 mg chewable tablet	433322
pyrantel 114 mg chewable tablet	994515
pyrantel 125 mg oral tablet	199345
pyrantel 130 mg/ml oral suspension	245250
pyrantel 180 mg oral capsule	240992
pyrantel 180 mg oral tablet	199107
pyrantel 2.27 mg/ml oral suspension	1006851
pyrantel 250 mg oral tablet	199344
pyrantel 35 mg oral tablet	248213
pyrantel 360 mg oral tablet	430571
pyrantel 4.54 mg/ml oral solution	993296
pyrantel 4.54 mg/ml oral suspension	882492
pyrantel 40.3 mg/ml oral suspension	250405
pyrantel 50 mg/ml oral suspension	312733
pyrantel pamoate	8985
pyrantel pamoate 0.439 mg/mg oral paste	1433543
pyrantel pamoate 114 mg / praziquantel 114 mg chewable tablet	901821
pyrantel pamoate 144 mg in 1 ml oral suspension	199106
pyrantel pamoate 144 mg per 1 ml oral suspension	199106
pyrantel pamoate 144 mg/ml (pyrantel base 50 mg/ml) oral suspension	199106
pyrantel pamoate 144 mg/ml oral suspension	199106
pyrantel pamoate 15 % oral paste	1009330
pyrantel pamoate 180 mg oral capsule	240992
pyrantel pamoate 180 mg oral tablet	199107
pyrantel pamoate 30 mg / praziquantel 30 mg chewable tablet	901824
pyrantel pamoate 4.54 mg/ml oral suspension	882492
pyrantel pamoate 43.9 % oral paste	1433543
pyrantel pamoate 50 mg/ml oral suspension	312733
pyrantel pamoate 720.5 mg (pyrantel 250 mg) chewable tablet	668538
pyrantel pamoate 720.5 mg chewable tablet	668538
pyrantel tartrate	2197593
pyrazinamide	8987
pyrazinamide 100 mg oral tablet	433949
pyrazinamide 100 mg/ml oral suspension	422435
pyrazinamide 250 mg oral tablet	249401
pyrazinamide 500 mg oral tablet	198181
pyrazon	1874547
pyregesic	993793
pyrelle	1047806
pyrethrins	8991
pyrethrins 0.002 mg/mg topical gel	415599
pyrethrins 0.2 % topical gel	415599
pyrethrins 0.5 % topical spray	409268
pyrethrins 5 mg/ml topical spray	409268
pyrethrum	1232405
pyrethrum allergenic extract	2102029
pyrethrum allergenic extract 1 mg/ml injectable solution	2102033
pyrethrum allergenic extract 100 mg/ml injectable solution	2102037
pyrethrum allergenic extract 20,000 unt/ml injectable solution	2102039
pyrethrum allergenic extract 20000 unt/ml injectable solution	2102039
pyrethrum allergenic extract 50 mg/ml injectable solution	2102035
pyrethrum cinerariifolium allergenic extract	967970
pyrethrum cinerariifolium allergenic extract 100 mg/ml injectable solution	1046207
pyrethrum cinerariifolium allergenic extract 50 mg/ml injectable solution	967973
pyrethrum cinerariifolium extract 0.05 gm/ml injectable solution	967973
pyrethrum cinerariifolium extract 0.1 gm/ml injectable solution	1046207
pyrethrum cinerariifolium flower allergenic extract	967970
pyrethrum extract	1232405
pyrethrum extract 0.001 gm/ml injectable solution	2102033
pyrethrum extract 0.05 gm/ml injectable solution	2102035
pyrethrum extract 0.1 gm/ml injectable solution	2102037
pyrethrum extract 1 mg/ml injectable solution	2102033
pyrethrum extract 100 mg/ml injectable solution	2102037
pyrethrum extract 20,000 unt/ml injectable solution	2102039
pyrethrum extract 50 mg/ml injectable solution	2102035
pyridinolcarbamate	8997
pyridium	8998
pyridium plus	88767
pyridostigmine	9000
pyridostigmine (as pyridostigmine bromide) 10 mg oral tablet	199618
pyridostigmine 1 mg/ml injectable solution	103170
pyridostigmine 10 mg oral tablet	199618
pyridostigmine bromide	9001
pyridostigmine bromide 10 mg in 2 ml injection	903851
pyridostigmine bromide 10 mg per 2 ml injection	903851
pyridostigmine bromide 12 mg/ml oral solution	903843
pyridostigmine bromide 180 mg extended release oral tablet	903847
pyridostigmine bromide 30 mg oral tablet	903841
pyridostigmine bromide 5 mg/ml injection	1866150
pyridostigmine bromide 60 mg in 5 ml oral solution	903843
pyridostigmine bromide 60 mg oral tablet	903857
pyridostigmine bromide 60 mg per 5 ml oral solution	903843
pyridoxal	9002
pyridoxal / tyrosine	1008120
pyridoxal 5-phosphate glutamate	2374916
pyridoxal phosphate	9004
pyridoxal phosphate 10 mg / tyrosine 800 mg delayed release oral tablet	283656
pyridoxal phosphate 10 mg / tyrosine 800 mg oral tablet	240057
pyridoxal phosphate 20 mg delayed release oral tablet	833437
pyridoxal phosphate anhydrous	1599827
pyridoxine	684879
pyridoxine / salicylic acid / zinc gluconate	1606202
pyridoxine / thiamine / vitamin b12	1028612
pyridoxine / vitamin b12	1008702
pyridoxine 10 mg / zinc picolinate 20 mg oral capsule	618784
pyridoxine 100 mg oral tablet	198946
pyridoxine 150 mg oral capsule	312738
pyridoxine 20 mg delayed release oral tablet	198948
pyridoxine 25 mg / vitamin b12 1.3 mg oral tablet	801168
pyridoxine 25 mg oral lozenge	758144
pyridoxine 25 mg oral tablet	198951
pyridoxine 250 mg extended release oral tablet	200002
pyridoxine 250 mg oral tablet	198952
pyridoxine 50 mg oral capsule	849750
pyridoxine 50 mg oral tablet	639566
pyridoxine 500 mg extended release oral tablet	1145088
pyridoxine 500 mg oral capsule	199830
pyridoxine dipalmitate	1314231
pyridoxine hcl 0.5 % / salicylic acid 0.86 % (as sodium salicylate 1 % ) / zinc gluconate 0.5 % medicated shampoo	1606203
pyridoxine hcl 10 mg / zinc picolinate 20 mg oral tablet	618947
pyridoxine hcl 10 mg oral tablet	198945
pyridoxine hcl 100 mg / riboflavin 100 mg oral tablet	618792
pyridoxine hcl 100 mg oral tablet	198946
pyridoxine hcl 100 mg/ml injectable solution	312736
pyridoxine hcl 2 mg / tryptophan 500 mg oral capsule	618794
pyridoxine hcl 20 mg oral tablet	141989
pyridoxine hcl 200 mg extended release oral tablet	198950
pyridoxine hcl 200 mg oral tablet	198949
pyridoxine hcl 25 mg oral tablet	1100457
